,Date,Post patch?,Post patch pipette R,PCR cycles,Time spent extracting cytosol,Time spent retracting pipette,patch duration,Picogreen conc. (pg/uL),Picogreen yield (pg),BA conc. >400 (pg/uL),Ratio >400/total,SM_QC_PF,recording duration,post patch class
4620,2017-11-15,nucleus_present,200.0,21.0,0.93333333,3.25,9.26666667,304.0,3647.0,85.183,,fail,5.08333334,Partial nucleated
4629,2017-11-15,nucleus_present,18.0,21.0,0.56666667,2.03333333,6.15,1224.0,14691.0,185.222,,pass,3.55,Partial nucleated
4655,2017-11-16,nucleus_present,5.4,21.0,0.38333333,2.8,9.15,1113.0,13362.0,228.288,,pass,5.96666667,Partial nucleated
4668,2017-11-17,nucleus_present,20.0,21.0,0.41666667,2.26666667,9.63333333,560.0,6715.0,225.204,,pass,6.94999999,Partial nucleated
1634,2017-04-19,Outside-Out,,21.0,1.8,0.0,4.33333333,71.0,,8.0,0.41,fail,2.53333333,Outside out
1635,2017-04-19,Outside-Out,,21.0,1.66666667,0.0,6.56666667,608.0,,461.0,0.54,pass,4.9,Outside out
1638,2017-04-19,Outside-Out,,21.0,2.21666667,0.0,4.16666667,582.0,,456.0,0.55,pass,1.95,Outside out
1667,2017-04-20,Outside-Out,,21.0,2.18333333,0.0,6.2,790.0,,447.0,0.46,pass,4.01666667,Outside out
1674,2017-04-20,Outside-Out,,21.0,1.3,0.0,3.33333333,1671.0,,1770.0,0.67,pass,2.03333333,Outside out
1764,2017-04-26,Outside-Out,,21.0,2.0,0.0,3.483333333,343.0,,298.0,0.73,fail,1.483333333,Outside out
1765,2017-04-26,Outside-Out,,21.0,1.8,0.0,5.733333333,281.0,,234.0,0.67,fail,3.933333333,Outside out
1766,2017-04-26,Outside-Out,,21.0,2.083333333,0.0,9.366666667,346.0,,224.0,0.44,fail,7.283333334,Outside out
1767,2017-04-26,Outside-Out,,21.0,1.916666667,0.0,3.616666667,441.0,,408.0,0.63,pass,1.7,Outside out
1768,2017-04-26,Outside-Out,,21.0,2.0,0.0,5.65,293.0,,236.0,0.57,fail,3.65,Outside out
1769,2017-04-26,Outside-Out,,21.0,1.966666667,0.0,9.366666667,310.0,,236.0,0.6,fail,7.4,Outside out
1770,2017-04-26,Outside-Out,,21.0,2.983333333,0.0,5.366666667,242.0,,210.0,0.54,fail,2.383333334,Outside out
1771,2017-04-26,Outside-Out,,21.0,1.95,0.0,5.466666667,425.0,,218.0,0.54,fail,3.516666667,Outside out
1772,2017-04-26,Outside-Out,,21.0,2.083333333,0.0,9.983333333,340.0,,322.0,0.56,pass,7.9,Outside out
1773,2017-04-26,Outside-Out,,21.0,1.983333333,0.0,3.5,263.0,,155.0,0.61,fail,1.516666667,Outside out
1776,2017-04-26,Outside-Out,,21.0,2.0,0.0,6.51666667,1063.0,,405.0,0.25,pass,4.51666667,Outside out
1778,2017-04-26,Outside-Out,,21.0,2.0,0.0,9.16666667,419.0,,384.0,0.69,fail,7.16666667,Outside out
1779,2017-04-26,Outside-Out,,21.0,2.35,0.0,6.86666667,497.0,,576.0,0.73,pass,4.51666667,Outside out
1782,2017-04-26,Outside-Out,,21.0,2.03333333,0.0,4.16666667,473.0,,604.0,0.68,pass,2.13333334,Outside out
1784,2017-04-26,Outside-Out,,21.0,1.96666667,0.0,9.1,233.0,,150.0,0.78,fail,7.13333333,Outside out
1792,2017-04-27,Outside-Out,,21.0,1.983333333,0.0,5.783333333,437.0,,333.0,0.62,fail,3.8,Outside out
1794,2017-04-27,Outside-Out,,21.0,2.05,0.0,3.166666667,222.0,,203.0,0.68,fail,1.116666667,Outside out
1795,2017-04-27,Outside-Out,,21.0,2.116666667,0.0,6.133333333,434.0,,440.0,0.62,pass,4.016666666,Outside out
1796,2017-04-27,Outside-Out,,21.0,2.083333333,0.0,10.06666667,450.0,,267.0,0.58,pass,7.983333337,Outside out
1797,2017-04-27,Outside-Out,,21.0,2.016666667,0.0,3.583333333,379.0,,219.0,0.58,fail,1.566666666,Outside out
1799,2017-04-27,Outside-Out,,21.0,1.9,0.0,8.533333333,485.0,,397.0,0.6,pass,6.633333333,Outside out
1805,2017-04-27,Outside-Out,,21.0,2.08333333,0.0,6.43333333,676.0,,249.0,0.41,pass,4.35,Outside out
1806,2017-04-27,Outside-Out,,21.0,1.93333333,0.0,9.15,603.0,,392.0,0.48,pass,7.21666667,Outside out
1808,2017-04-27,Outside-Out,,21.0,2.46666667,0.0,7.0,1086.0,,448.0,0.32,pass,4.53333333,Outside out
1809,2017-04-27,Outside-Out,,21.0,2.46666667,0.0,9.65,768.0,,304.0,0.26,pass,7.18333333,Outside out
1810,2017-04-27,Outside-Out,,21.0,2.28333333,0.0,4.01666667,287.0,,262.0,0.6,fail,1.73333334,Outside out
1811,2017-04-27,Outside-Out,,21.0,2.1,0.0,6.55,420.0,,258.0,0.47,fail,4.45,Outside out
1821,2017-04-28,Outside-Out,,21.0,1.983333333,0.0,3.883333333,506.0,,379.0,0.55,pass,1.9,Outside out
1822,2017-04-28,Outside-Out,,21.0,2.033333333,0.0,6.116666667,552.0,,270.0,0.52,fail,4.083333334,Outside out
1823,2017-04-28,Outside-Out,,21.0,2.066666667,0.0,8.666666667,304.0,,232.0,0.6,fail,6.6,Outside out
1824,2017-04-28,Outside-Out,,21.0,2.183333333,0.0,4.166666667,900.0,,378.0,0.59,pass,1.983333334,Outside out
1825,2017-04-28,Outside-Out,,21.0,1.883333333,0.0,5.55,497.0,,303.0,0.49,pass,3.666666667,Outside out
1827,2017-04-28,Outside-Out,,21.0,2.2,0.0,3.733333333,417.0,,274.0,0.61,fail,1.533333333,Outside out
1833,2017-04-28,Outside-Out,,21.0,2.55,0.0,4.4,765.0,,453.0,0.44,pass,1.85,Outside out
1844,2017-05-01,Outside-Out,,21.0,2.083333333,0.0,3.816666667,661.0,,374.0,0.69,fail,1.733333334,Outside out
1845,2017-05-01,Outside-Out,,21.0,2.283333333,0.0,6.416666667,777.0,,573.0,0.61,pass,4.133333334,Outside out
1847,2017-05-01,Outside-Out,,21.0,2.083333333,0.0,5.983333333,553.0,,344.0,0.54,pass,3.9,Outside out
1859,2017-05-01,Outside-Out,,21.0,2.15,0.0,4.11666667,2300.0,,887.0,0.78,pass,1.96666667,Outside out
1897,2017-05-02,Outside-Out,,21.0,4.16666667,0.0,6.06666667,2329.0,,1197.0,0.68,pass,1.9,Outside out
2051,2017-05-11,Outside-Out,,21.0,1.9,0.0,4.666666667,467.0,,289.0,0.45,fail,2.766666667,Outside out
2110,2017-05-15,Outside-Out,,21.0,3.95,0.0,7.13333333,869.0,,580.0,0.4,pass,3.18333333,Outside out
2132,2017-05-16,Outside-Out,,21.0,2.38333333,0.0,6.58333333,1584.0,,758.0,0.57,pass,4.2,Outside out
2159,2017-05-17,Outside-Out,,21.0,2.7,0.0,7.56666667,1122.0,,608.0,0.8,pass,4.86666667,Outside out
2179,2017-05-18,Outside-Out,,21.0,1.983333333,0.0,4.4,1155.0,,517.0,0.64,pass,2.416666667,Outside out
2328,2017-05-26,Outside-Out,,21.0,1.25,0.0,3.766666667,374.0,,148.0,0.45,fail,2.516666667,Outside out
2447,2017-06-08,Outside-Out,,21.0,1.15,0.0,3.016666667,297.0,,282.0,0.59,fail,1.866666667,Outside out
2448,2017-06-08,Outside-Out,,21.0,2.05,0.0,4.083333333,200.0,,150.0,0.5,fail,2.033333333,Outside out
2555,2017-06-19,Outside-Out,,21.0,1.983333333,0.0,4.266666667,857.0,,1253.0,0.65,pass,2.283333334,Outside out
2736,2017-06-27,Outside-Out,,21.0,1.433333333,0.0,3.433333333,1004.0,,2544.0,0.83,pass,2.0,Outside out
2890,2017-07-05,Outside-Out,,21.0,1.266666667,0.0,2.783333333,312.0,,491.3,0.57,fail,1.516666666,Outside out
2902,2017-07-05,Outside-Out,,21.0,0.96666667,0.0,4.86666667,1293.0,,2192.5,0.61,pass,3.9,Outside out
2928,2017-07-06,Outside-Out,,21.0,0.85,0.0,10.38333333,288.0,,631.2,0.65,pass,9.53333333,Outside out
2931,2017-07-06,Outside-Out,,21.0,0.433333333,0.0,9.85,292.0,,409.3,0.48,fail,9.416666667,Outside out
2967,2017-07-07,Outside-Out,,21.0,1.233333333,0.0,11.85,474.0,,1278.8,0.65,pass,10.616666667,Outside out
2983,2017-07-07,Outside-Out,,21.0,0.35,0.0,4.2,674.0,,2745.0,0.68,pass,3.85,Outside out
2998,2017-07-10,Outside-Out,,21.0,0.683333333,0.0,8.466666667,118.0,,596.0,0.7,fail,7.783333334,Outside out
3001,2017-07-10,Outside-Out,,21.0,0.466666667,0.0,10.83333333,134.0,,504.0,0.65,pass,10.366666663,Outside out
3002,2017-07-10,Outside-Out,,21.0,0.333333333,0.0,9.566666667,103.0,,459.0,0.65,pass,9.233333334,Outside out
3034,2017-07-12,Outside-Out,,21.0,1.766666667,0.0,3.816666667,233.0,,1003.0,0.84,pass,2.05,Outside out
3036,2017-07-12,Outside-Out,,21.0,0.683333333,0.0,8.333333333,39.0,,516.0,0.94,fail,7.65,Outside out
3037,2017-07-12,Outside-Out,,21.0,2.383333333,0.0,4.5,187.0,,619.0,0.57,pass,2.116666667,Outside out
3038,2017-07-12,Outside-Out,,21.0,0.7,0.0,9.8,189.0,,585.0,0.73,fail,9.1,Outside out
3061,2017-07-13,Outside-Out,,21.0,0.566666667,0.0,20.25,151.0,,871.0,0.72,pass,19.683333333,Outside out
3079,2017-07-14,Outside-Out,,21.0,0.8,0.0,3.5,249.0,,250.0,0.41,fail,2.7,Outside out
3109,2017-07-17,Outside-Out,,21.0,2.316666667,0.0,6.616666667,110.0,,131.0,0.38,fail,4.3,Outside out
3113,2017-07-17,Outside-Out,,21.0,0.616666667,0.0,6.916666667,103.0,,191.0,0.43,fail,6.3,Outside out
3132,2017-07-18,Outside-Out,,21.0,0.466666667,0.0,9.333333333,157.0,,573.0,0.56,pass,8.866666666,Outside out
3133,2017-07-18,Outside-Out,,21.0,0.45,0.0,9.066666667,458.0,,938.0,0.49,pass,8.616666667,Outside out
3136,2017-07-18,Outside-Out,,21.0,1.266666667,0.0,9.466666667,153.0,,432.0,0.57,fail,8.2,Outside out
3228,2017-07-21,Outside-Out,,21.0,0.5,0.0,7.283333333,92.0,,330.0,0.51,fail,6.783333333,Outside out
3307,2017-07-25,Outside-Out,,21.0,1.65,0.0,11.6166667,188.0,,323.0,0.39,fail,9.9666667,Outside out
3318,2017-07-26,Outside-Out,,21.0,0.633333333,0.0,11.83333333,202.0,,590.0,0.54,pass,11.199999997,Outside out
3352,2017-07-27,Outside-Out,,21.0,0.4,0.0,10.68333333,565.0,,302.0,0.59,fail,10.28333333,Outside out
3357,2017-07-27,Outside-Out,,21.0,0.266666667,0.0,7.716666667,622.0,,182.0,0.42,fail,7.45,Outside out
3377,2017-07-28,Outside-Out,,21.0,0.25,0.0,8.3,581.0,,208.0,0.49,fail,8.05,Outside out
3379,2017-07-28,Outside-Out,,21.0,0.416666667,0.0,7.983333333,1087.0,,381.0,0.44,fail,7.566666666,Outside out
3385,2017-07-28,Outside-Out,,21.0,0.3,0.0,7.6,1494.0,,720.0,0.63,pass,7.3,Outside out
3395,2017-07-28,Outside-Out,,21.0,0.9,0.0,9.4,4924.0,,3675.0,0.86,pass,8.5,Outside out
3536,2017-08-07,Outside-Out,,21.0,0.95,0.0,9.51666667,2018.0,,53.0,0.9,pass,8.56666667,Outside out
3559,2017-08-08,Outside-Out,,21.0,3.083333333,0.0,8.933333333,636.0,,332.0,0.32,fail,5.85,Outside out
3606,2017-08-09,Outside-Out,,21.0,1.183333333,0.0,8.35,676.0,,548.0,0.76,pass,7.166666667,Outside out
3630,2017-08-09,Outside-Out,,21.0,1.06666667,0.0,9.51666667,2679.0,,1162.0,0.53,pass,8.45,Outside out
3936,2017-09-22,Outside-Out,,21.0,0.53333333,0.0,9.78333333,395.0,4738.0,102.951,,fail,9.25,Outside out
3954,2017-09-26,Outside-Out,,21.0,0.6,0.0,10.0,915.0,10981.0,186.181,,fail,9.4,Outside out
3965,2017-09-26,Outside-Out,,21.0,0.35,0.0,10.1,919.0,11034.0,523.909,,pass,9.75,Outside out
3966,2017-09-26,Outside-Out,,21.0,0.2,0.0,9.3,1653.0,19838.0,162.11,,fail,9.1,Outside out
4032,2017-10-02,nucleus_absent,1000.0,21.0,0.45,1.316666667,6.416666667,315.0,3784.0,63.558,,fail,4.65,Outside out
4057,2017-10-03,nucleus_absent,1700.0,21.0,0.483333333,2.283333333,7.883333333,304.0,3651.0,133.15,,fail,5.116666667,Outside out
4116,2017-10-05,nucleus_absent,700.0,21.0,1.26666667,3.2,10.4,971.0,11646.0,292.272,,pass,5.93333333,Outside out
4131,2017-10-06,nucleus_absent,1000.0,21.0,6.35,0.0,6.35,836.0,10028.0,89.152,,fail,0.0,Outside out
4132,2017-10-06,nucleus_absent,1500.0,21.0,0.53333333,3.68333333,11.4,438.0,5256.0,135.45,,fail,7.18333334,Outside out
4133,2017-10-06,nucleus_absent,3000.0,21.0,0.41666667,1.86666667,11.2833333,1861.0,22330.0,229.86,,pass,8.99999996,Outside out
4150,2017-10-06,nucleus_absent,800.0,21.0,1.35,1.71666667,14.5,1308.0,15699.0,200.935,,pass,11.43333333,Outside out
4155,2017-10-09,nucleus_absent,1000.0,21.0,0.48333333,3.2,8.9,2201.0,26411.0,116.361,,fail,5.21666667,Outside out
4157,2017-10-09,nucleus_absent,1000.0,21.0,0.25,2.2,9.31666667,641.0,7695.0,203.664,,pass,6.86666667,Outside out
4158,2017-10-09,nucleus_absent,1000.0,21.0,0.36666667,4.0,14.8666667,328.0,3938.0,82.641,,fail,10.50000003,Outside out
4161,2017-10-09,nucleus_absent,1000.0,21.0,0.3,5.48333333,12.3666667,602.0,7223.0,81.577,,fail,6.58333337,Outside out
4162,2017-10-09,nucleus_absent,2000.0,21.0,0.38333333,4.78333333,12.1666667,1309.0,15711.0,182.985,,fail,7.00000004,Outside out
4168,2017-10-09,nucleus_absent,600.0,21.0,3.4,1.15,11.9333333,748.0,8971.0,157.624,,fail,7.3833333,Outside out
4174,2017-10-10,nucleus_absent,1000.0,21.0,0.48333333,2.93333333,8.98333333,3876.0,46513.0,1906.016,,pass,5.56666667,Outside out
4175,2017-10-10,nucleus_absent,1000.0,21.0,0.68333333,3.48333333,9.13333333,1054.0,12651.0,82.775,,fail,4.96666667,Outside out
4202,2017-10-11,nucleus_absent,500.0,21.0,1.03333333,0.66666667,10.6833333,430.0,5160.0,82.332,,fail,8.9833333,Outside out
4213,2017-10-13,nucleus_absent,1500.0,21.0,0.36666667,1.36666667,11.0,1927.0,23122.0,49.647,,fail,9.26666666,Outside out
4218,2017-10-13,nucleus_absent,700.0,21.0,1.46666667,0.4,9.35,789.0,9462.0,173.505,,pass,7.48333333,Outside out
4220,2017-10-16,nucleus_absent,1000.0,21.0,0.83333333,3.9,11.2833333,592.0,7103.0,92.48,,fail,6.54999997,Outside out
4296,2017-10-23,nucleus_absent,1000.0,21.0,1.5,1.35,8.33333333,3688.0,44253.0,2099.601,,pass,5.48333333,Outside out
4297,2017-10-23,nucleus_absent,1000.0,21.0,0.71666667,2.38333333,10.5833333,581.0,6973.0,149.758,,pass,7.4833333,Outside out
4302,2017-10-23,nucleus_absent,1200.0,21.0,0.6,4.3,10.1,401.0,4806.0,135.495,,fail,5.2,Outside out
4317,2017-10-24,nucleus_absent,900.0,21.0,0.51666667,3.11666667,9.26666667,652.0,7829.0,100.096,,pass,5.63333333,Outside out
4321,2017-10-24,nucleus_absent,600.0,21.0,0.51666667,4.86666667,9.71666667,913.0,10955.0,111.66,,pass,4.33333333,Outside out
4331,2017-10-24,nucleus_absent,1000.0,21.0,1.63333333,1.61666667,10.1166667,785.0,9416.0,337.28,,pass,6.8666667,Outside out
4363,2017-10-26,nucleus_absent,1000.0,21.0,0.75,2.95,11.4166667,808.0,9694.0,113.536,,pass,7.7166667,Outside out
4366,2017-10-26,nucleus_absent,1000.0,21.0,0.35,3.35,8.43333333,506.0,6074.0,107.285,,pass,4.73333333,Outside out
4376,2017-10-27,nucleus_absent,1000.0,21.0,0.51666667,0.93333333,8.63333333,2069.0,24830.0,1556.863,,pass,7.18333333,Outside out
4378,2017-10-27,nucleus_absent,1500.0,21.0,0.6,2.68333333,9.13333333,460.0,5516.0,80.882,,fail,5.85,Outside out
4380,2017-10-27,nucleus_absent,500.0,21.0,0.51666667,2.78333333,10.4,656.0,7872.0,262.075,,pass,7.1,Outside out
4397,2017-10-30,nucleus_absent,1000.0,21.0,1.08333333,3.3,11.4666667,660.0,7919.0,119.945,,fail,7.08333337,Outside out
4411,2017-10-30,nucleus_absent,1000.0,21.0,0.7,1.0,7.26666667,412.0,4950.0,133.63,,fail,5.56666667,Outside out
4413,2017-10-30,nucleus_absent,1000.0,21.0,1.65,0.28333333,8.68333333,489.0,5866.0,136.325,,fail,6.75,Outside out
4414,2017-10-30,nucleus_absent,1000.0,21.0,1.25,0.0,10.55,690.0,8276.0,248.625,,pass,9.3,Outside out
4463,2017-11-01,nucleus_absent,1000.0,21.0,1.33333333,0.6,7.76666667,965.0,11578.0,451.304,,pass,5.83333334,Outside out
4465,2017-11-02,nucleus_absent,1000.0,21.0,1.76666667,3.13333333,12.45,508.0,6099.0,189.06,,fail,7.55,Outside out
4467,2017-11-02,nucleus_absent,1000.0,21.0,2.61666667,1.9,11.6666667,2734.0,32802.0,2396.065,,pass,7.15000003,Outside out
4469,2017-11-02,nucleus_absent,1000.0,21.0,1.06666667,6.45,13.8333333,518.0,6217.0,157.29,,fail,6.31666663,Outside out
4471,2017-11-02,nucleus_absent,1000.0,21.0,1.85,3.28333333,16.25,369.0,4423.0,130.935,,fail,11.11666667,Outside out
4514,2017-11-06,nucleus_absent,1000.0,21.0,1.85,0.01666667,8.48333333,674.0,8089.0,241.164,,pass,6.61666666,Outside out
4550,2017-11-08,nucleus_absent,1000.0,21.0,0.28333333,3.4,9.08333333,1068.0,12813.0,128.88,,fail,5.4,Outside out
4594,2017-11-13,nucleus_absent,500.0,21.0,1.21666667,0.4,6.85,688.0,8256.0,188.544,,pass,5.23333333,Outside out
4598,2017-11-13,nucleus_absent,1000.0,21.0,1.1,2.68333333,8.6,838.0,10058.0,144.144,,pass,4.81666667,Outside out
4607,2017-11-14,nucleus_absent,2000.0,21.0,0.58333333,1.53333333,5.9,1008.0,12094.0,84.075,,fail,3.78333334,Outside out
4611,2017-11-14,nucleus_absent,2000.0,21.0,0.63333333,1.2,6.55,947.0,11363.0,73.675,,fail,4.71666667,Outside out
4612,2017-11-14,nucleus_absent,700.0,21.0,0.6,3.01666667,6.95,409.0,4909.0,146.931,,fail,3.33333333,Outside out
4642,2017-11-15,nucleus_absent,750.0,21.0,1.36666667,4.41666667,10.8,335.0,4015.0,101.07,,fail,5.01666666,Outside out
4643,2017-11-15,nucleus_absent,1000.0,21.0,2.06666667,0.0,7.26666667,1124.0,13487.0,723.24,,pass,5.2,Outside out
4644,2017-11-15,nucleus_absent,1400.0,21.0,1.25,3.6,9.96666667,686.0,8237.0,86.264,,fail,5.11666667,Outside out
4645,2017-11-15,nucleus_absent,1500.0,21.0,1.26666667,3.21666667,9.98333333,644.0,7727.0,173.952,,pass,5.49999999,Outside out
4651,2017-11-16,nucleus_absent,800.0,21.0,0.41666667,2.08333333,7.36666667,591.0,7091.0,148.379,,pass,4.86666667,Outside out
4654,2017-11-16,nucleus_absent,1000.0,21.0,0.48333333,3.1,9.66666667,1007.0,12080.0,218.01,,pass,6.08333334,Outside out
4658,2017-11-16,nucleus_absent,900.0,21.0,1.83333333,0.0,7.15,874.0,10486.0,248.724,,pass,5.31666667,Outside out
1636,2017-04-19,No-Seal,,21.0,1.43333333,0.0,8.03333333,6.0,,1.0,1.0,fail,6.6,No seal
1640,2017-04-19,No-Seal,,21.0,1.88333333,0.0,6.7,1504.0,,1319.0,0.59,pass,4.81666667,No seal
1644,2017-04-19,No-Seal,,21.0,2.4,0.0,6.81666667,839.0,,411.0,0.33,fail,4.41666667,No seal
1645,2017-04-19,No-Seal,,21.0,2.03333333,0.0,9.73333333,1292.0,,751.0,0.51,pass,7.7,No seal
1646,2017-04-19,No-Seal,,21.0,2.0,0.0,6.0,787.0,,593.0,0.75,pass,4.0,No seal
1647,2017-04-19,No-Seal,,21.0,2.01666667,0.0,8.76666667,679.0,,378.0,0.43,pass,6.75,No seal
1655,2017-04-20,No-Seal,,21.0,2.7,0.0,6.766666667,468.0,,376.0,0.64,pass,4.066666667,No seal
1656,2017-04-20,No-Seal,,21.0,1.983333333,0.0,10.25,426.0,,338.0,0.6,pass,8.266666667,No seal
1657,2017-04-20,No-Seal,,21.0,1.933333333,0.0,3.816666667,514.0,,518.0,0.6,pass,1.883333334,No seal
1658,2017-04-20,No-Seal,,21.0,1.75,0.0,6.083333333,567.0,,439.0,0.56,pass,4.333333333,No seal
1659,2017-04-20,No-Seal,,21.0,2.05,0.0,9.083333333,452.0,,463.0,0.66,pass,7.033333333,No seal
1660,2017-04-20,No-Seal,,21.0,1.983333333,0.0,3.8,509.0,,504.0,0.7,pass,1.816666667,No seal
1661,2017-04-20,No-Seal,,21.0,2.016666667,0.0,5.6,472.0,,441.0,0.58,pass,3.583333333,No seal
1666,2017-04-20,No-Seal,,21.0,2.46666667,0.0,9.68333333,4952.0,,3744.0,0.41,pass,7.21666666,No seal
1669,2017-04-20,No-Seal,,21.0,2.21666667,0.0,9.6,2965.0,,1991.0,0.43,pass,7.38333333,No seal
1670,2017-04-20,No-Seal,,21.0,1.83333333,0.0,6.11666667,820.0,,537.0,0.45,pass,4.28333334,No seal
1671,2017-04-20,No-Seal,,21.0,1.55,0.0,3.95,1012.0,,558.0,0.57,pass,2.4,No seal
1672,2017-04-20,No-Seal,,21.0,2.16666667,0.0,9.63333333,940.0,,506.0,0.43,pass,7.46666666,No seal
1673,2017-04-20,No-Seal,,21.0,2.46666667,0.0,6.8,1303.0,,737.0,0.4,pass,4.33333333,No seal
1682,2017-04-21,No-Seal,,21.0,2.266666667,0.0,5.716666667,796.0,,714.0,0.5,pass,3.45,No seal
1683,2017-04-21,No-Seal,,21.0,2.1,0.0,9.05,657.0,,731.0,0.79,pass,6.95,No seal
1684,2017-04-21,No-Seal,,21.0,2.333333333,0.0,3.983333333,517.0,,309.0,0.57,fail,1.65,No seal
1685,2017-04-21,No-Seal,,21.0,2.0,0.0,5.516666667,1425.0,,1264.0,0.56,pass,3.516666667,No seal
1686,2017-04-21,No-Seal,,21.0,1.916666667,0.0,9.716666667,386.0,,425.0,0.73,pass,7.8,No seal
1689,2017-04-21,No-Seal,,21.0,2.766666667,0.0,12.05,683.0,,649.0,0.58,pass,9.283333333,No seal
1694,2017-04-21,No-Seal,,21.0,2.1,0.0,4.43333333,1062.0,,1200.0,0.83,pass,2.33333333,No seal
1695,2017-04-21,No-Seal,,21.0,1.96666667,0.0,9.36666667,848.0,,629.0,0.45,pass,7.4,No seal
1696,2017-04-21,No-Seal,,21.0,1.86666667,0.0,6.36666667,668.0,,577.0,0.77,pass,4.5,No seal
1697,2017-04-21,No-Seal,,21.0,2.18333333,0.0,3.83333333,664.0,,789.0,0.8,pass,1.65,No seal
1698,2017-04-21,No-Seal,,21.0,2.46666667,0.0,8.18333333,479.0,,342.0,0.79,pass,5.71666666,No seal
1699,2017-04-21,No-Seal,,21.0,2.15,0.0,9.9,492.0,,441.0,0.88,pass,7.75,No seal
1700,2017-04-21,No-Seal,,21.0,1.98333333,0.0,6.36666667,343.0,,375.0,0.76,fail,4.38333334,No seal
1708,2017-04-24,No-Seal,,21.0,2.033333333,0.0,3.783333333,344.0,,398.0,0.7,pass,1.75,No seal
1710,2017-04-24,No-Seal,,21.0,2.233333333,0.0,10.18333333,404.0,,307.0,0.58,fail,7.949999997,No seal
1712,2017-04-24,No-Seal,,21.0,1.983333333,0.0,6.116666667,723.0,,651.0,0.52,pass,4.133333334,No seal
1714,2017-04-24,No-Seal,,21.0,2.0,0.0,3.5,360.0,,276.0,0.56,fail,1.5,No seal
1715,2017-04-24,No-Seal,,21.0,1.983333333,0.0,6.483333333,590.0,,377.0,0.48,fail,4.5,No seal
1716,2017-04-24,No-Seal,,21.0,2.166666667,0.0,8.666666667,766.0,,689.0,0.49,pass,6.5,No seal
1720,2017-04-24,No-Seal,,21.0,2.08333333,0.0,4.55,952.0,,915.0,0.57,pass,2.46666667,No seal
1721,2017-04-24,No-Seal,,21.0,2.21666667,0.0,6.56666667,707.0,,523.0,0.55,pass,4.35,No seal
1722,2017-04-24,No-Seal,,21.0,2.48333333,0.0,9.63333333,654.0,,534.0,0.46,pass,7.15,No seal
1723,2017-04-24,No-Seal,,21.0,2.33333333,0.0,4.33333333,803.0,,821.0,0.5,pass,2.0,No seal
1725,2017-04-24,No-Seal,,21.0,2.33333333,0.0,10.05,1062.0,,416.0,0.38,pass,7.71666667,No seal
1726,2017-04-24,No-Seal,,21.0,2.28333333,0.0,4.38333333,1228.0,,881.0,0.29,pass,2.1,No seal
1727,2017-04-24,No-Seal,,21.0,2.06666667,0.0,5.71666667,375.0,,346.0,0.61,fail,3.65,No seal
1728,2017-04-24,No-Seal,,21.0,2.03333333,0.0,9.41666667,385.0,,305.0,0.49,fail,7.38333334,No seal
1736,2017-04-25,No-Seal,,21.0,3.65,0.0,7.466666667,355.0,,338.0,0.51,pass,3.816666667,No seal
1737,2017-04-25,No-Seal,,21.0,2.05,0.0,9.15,385.0,,298.0,0.5,pass,7.1,No seal
1738,2017-04-25,No-Seal,,21.0,1.966666667,0.0,3.683333333,295.0,,216.0,0.55,fail,1.716666666,No seal
1740,2017-04-25,No-Seal,,21.0,1.95,0.0,9.9,383.0,,316.0,0.62,fail,7.95,No seal
1741,2017-04-25,No-Seal,,21.0,1.933333333,0.0,3.466666667,332.0,,227.0,0.56,fail,1.533333334,No seal
1742,2017-04-25,No-Seal,,21.0,2.033333333,0.0,6.283333333,306.0,,247.0,0.59,fail,4.25,No seal
1743,2017-04-25,No-Seal,,21.0,2.016666667,0.0,9.483333333,447.0,,264.0,0.41,fail,7.466666666,No seal
1744,2017-04-25,No-Seal,,21.0,2.55,0.0,4.716666667,259.0,,164.0,0.41,fail,2.166666667,No seal
1745,2017-04-25,No-Seal,,21.0,2.016666667,0.0,6.266666667,259.0,,209.0,0.63,fail,4.25,No seal
1748,2017-04-25,No-Seal,,21.0,1.98333333,0.0,9.46666667,739.0,,377.0,0.34,pass,7.48333334,No seal
1749,2017-04-25,No-Seal,,21.0,2.18333333,0.0,6.6,991.0,,437.0,0.28,pass,4.41666667,No seal
1752,2017-04-25,No-Seal,,21.0,2.08333333,0.0,6.86666667,824.0,,653.0,0.51,pass,4.78333334,No seal
1753,2017-04-25,No-Seal,,21.0,2.41666667,0.0,4.66666667,788.0,,304.0,0.32,pass,2.25,No seal
1756,2017-04-25,No-Seal,,21.0,2.53333333,0.0,4.95,380.0,,267.0,0.49,pass,2.41666667,No seal
1757,2017-04-25,No-Seal,,21.0,2.01666667,0.0,9.65,593.0,,217.0,0.28,fail,7.63333333,No seal
1781,2017-04-26,No-Seal,,21.0,1.43333333,0.0,5.55,1015.0,,681.0,0.47,pass,4.11666667,No seal
1785,2017-04-26,No-Seal,,21.0,2.7,0.0,6.88333333,1266.0,,823.0,0.43,pass,4.18333333,No seal
1793,2017-04-27,No-Seal,,21.0,2.616666667,0.0,10.1,368.0,,304.0,0.63,fail,7.483333333,No seal
1798,2017-04-27,No-Seal,,21.0,2.066666667,0.0,5.333333333,544.0,,241.0,0.59,pass,3.266666666,No seal
1807,2017-04-27,No-Seal,,21.0,2.11666667,0.0,3.66666667,1105.0,,330.0,0.32,pass,1.55,No seal
1813,2017-04-27,No-Seal,,21.0,0.48333333,0.0,2.53333333,863.0,,368.0,0.44,fail,2.05,No seal
